stage,trial,best_iteration,boosting_type,num_leaves,max_depth,learning_rate,min_child_samples,subsample,subsample_freq,colsample_bytree,reg_alpha,reg_lambda,min_split_gain,val_auc,val_prauc,val_recall_at_fpr,val_fpr,val_threshold
lightgbm,77,1014,gbdt,152,12,0.007486933664729644,225,0.7511256266421563,1,0.6662514273177704,7.168212592090537e-07,8.662296781341406e-05,0.010545057767934537,0.8846803537829192,0.15351077530853555,0.5190184049079755,0.04990849473844746,0.6667396870375469
lightgbm,78,1375,gbdt,228,4,0.009851804364121327,285,0.6998712574366197,1,0.6043850160537249,7.392929953041643e-07,8.039580275476185e-05,0.007037240516765889,0.8910887317227285,0.15991940438230473,0.5312883435582823,0.049813176757663565,0.7713700005808505
lightgbm,79,1052,gbdt,60,8,0.008806923225416452,324,0.7259932059486572,1,0.6757194608164053,3.1160095816313944e-08,1.0372730513468517e-05,0.11797611497034836,0.8875389965546742,0.1567394660080305,0.5251533742331288,0.04990849473844746,0.7401856523750228
lightgbm,80,296,gbdt,73,4,0.05785771364433367,203,0.6745157925370974,1,0.6453360744113295,5.4030226267769416e-08,0.0004437113299430257,0.3055637239351515,0.8832831247331486,0.15276919583480214,0.5245398773006135,0.04975598596919323,0.7912249373513415
lightgbm,81,2484,gbdt,62,4,0.006478301898740993,226,0.7779255931776007,1,0.6271562461884439,2.0320377125950944e-07,2.1117054574054033e-06,0.01647681145163038,0.8910272564982302,0.16092111345629817,0.5343558282208589,0.04983224035382035,0.7703046136174861
lightgbm,82,3227,gbdt,67,4,0.005503767949844718,262,0.7411508182040214,1,0.6173304795890167,2.458968873654489e-06,5.532438560601534e-07,6.478973380116879e-05,0.890731486168328,0.16026246124762733,0.5374233128834356,0.04937471404605765,0.7720526587747026
lightgbm,83,2163,gbdt,53,4,0.008316461227915337,269,0.7429153157182976,1,0.6151659868132298,2.559441147323271e-06,4.459715590890946e-06,6.86678022125219e-05,0.8909430414053513,0.16012625041053752,0.5349693251533743,0.04999745818717909,0.7700142063098342
lightgbm,84,2164,gbdt,52,4,0.008134077405422525,267,0.7447174988474137,1,0.6131100469684649,1.9079195875779395e-06,4.9570361749815e-06,7.592889120405957e-05,0.8910650562177264,0.16020303954549187,0.5337423312883436,0.04971785877687967,0.7709708546425329
lightgbm,85,2149,gbdt,87,4,0.007317616443153918,313,0.7613056788567825,1,0.6301607442498235,1.0659606000728193e-06,0.001173879478349217,0.018888710296000845,0.8910003413514272,0.15975503769800395,0.5380368098159509,0.04997204005897006,0.7694621921921656
lightgbm,86,807,gbdt,99,6,0.01238328859533569,326,0.7552418778656074,1,0.6327554917433142,1.0589475662542703e-06,6.113035832098849e-05,0.03359875289766167,0.8872035669274909,0.15443689508801708,0.5239263803680981,0.04999110365512684,0.7417848601230678
lightgbm,87,2433,gbdt,90,4,0.006425091865194221,311,0.7054490679687012,1,0.6497135802306724,2.6596009358381527e-06,0.00020763229852981628,0.017660948301885287,0.8907927508745863,0.1601976340910529,0.5331288343558283,0.049864013014081644,0.7698385638725757
lightgbm,88,1275,gbdt,74,-1,0.00761639795210623,296,0.6869615882260033,1,0.6187441317431214,1.196368303487824e-07,0.001429386267509729,0.0047301765267124445,0.8879080272320158,0.1558761647855742,0.5276073619631901,0.04968608611661837,0.7241963360931724
lightgbm,89,1077,gbdt,84,10,0.00722872852787,275,0.6531999403751548,1,0.6013768423041631,6.848343663286825e-07,0.001076884199984926,0.0008456500125260118,0.886973743385439,0.15674454598371831,0.5226993865030675,0.04949545015505058,0.729743374791573
lightgbm,90,1443,gbdt,206,4,0.009649361336765352,295,0.7308825598839815,1,0.6616716429336649,3.5237720106501155e-06,0.0034766175318163804,0.11528881147336345,0.8905472944039886,0.1595645746137164,0.5349693251533743,0.04994026739870876,0.769362210103079
lightgbm,91,1669,gbdt,189,4,0.008527638917898156,295,0.7289368323516754,1,0.6604700178879377,3.7695575772732253e-06,0.004597499552879508,0.08072020683941063,0.8907779093386827,0.1601299609489178,0.5361963190184049,0.04998474912307458,0.7702516348182658
lightgbm,92,1665,gbdt,207,4,0.009634081532965383,294,0.7294111592603093,1,0.62156046189994,3.183960906459772e-06,0.004257744860148467,0.09792091110766145,0.8905487719301528,0.15988449949407996,0.5319018404907976,0.04973056784098419,0.7707643797750233
lightgbm,93,1548,gbdt,190,4,0.008557107556601853,251,0.6003835132979974,1,0.6656281213587716,1.1297799683134373e-06,0.027584211872050943,0.3407271181044361,0.8904146367250472,0.1603265830874637,0.5306748466257669,0.04988307661023842,0.7710261421413268
lightgbm,94,1082,gbdt,202,4,0.014090782122790763,344,0.7429754043690415,1,0.6338956576375049,9.86493716161929e-06,0.002035929332790116,0.060379520302549346,0.8905077559597713,0.16006124925291557,0.5374233128834356,0.049876722078186164,0.7715110982997745
lightgbm,95,1079,gbdt,212,4,0.01806886351271288,365,0.7890697624886011,1,0.632465189660361,1.053669889392942e-05,0.0023830494383323946,0.02048386987723819,0.8907830904264725,0.15908407579033318,0.5300613496932516,0.04999110365512684,0.7721086702153346
lightgbm,96,1058,gbdt,197,4,0.015761656217289866,337,0.7447926218892833,1,0.6099232131328811,5.597550501098552e-06,0.019384739578385265,0.059582102768621595,0.8905652196422562,0.1591922569662118,0.5337423312883436,0.04999110365512684,0.7718403155059493
lightgbm,97,1369,gbdt,242,4,0.013433613195442623,357,0.7640639657365927,1,0.6455234029719404,5.917804936292582e-07,0.0017753956429584516,0.16359070652134713,0.8907752817591714,0.15957742640504896,0.5288343558282208,0.04999110365512684,0.771059127523432
lightgbm,98,604,gbdt,218,12,0.011456034253658797,303,0.7207103999689378,1,0.6211023396634296,1.3043387673453924e-06,2.428637214779324e-05,0.7682116028299092,0.8835162424958044,0.14944331041978615,0.5177914110429448,0.04963524986020029,0.6330758418028756
lightgbm,99,540,gbdt,182,4,0.030322176880457043,275,0.7800037618669334,1,0.6372407845047016,8.079504566102687e-06,0.007568163021116098,0.011700550896500347,0.8890755107094527,0.15804210956269835,0.5294478527607362,0.0499339128666565,0.776391798825222
